,avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,avghouseholdsize,percentmarried,pctnohs18_24,pcths18_24,pctsomecol18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate,county,state,state_short,county_state,industry_share_manufacturing,industry_share_mineoilgas,uv,poppct_urban,poppct_rural,ratioemployment,ratiocoverage
56,308.0,123,184.4,500.9,40195,43066,18.4,301.8622579,"(37413.8, 40362.7]",43.3,41.3,45.1,"Ohio County, West Virginia",2.24,45.2,8.9,26.7,56.29999999999999,8.1,34.5,18.7,56.0,5.5,70.9,50.60292738008187,47.9,36.2,16.8,93.13655843,4.152439444,0.850195935,0.288745789,42.92698827,3.257226644,Ohio,West Virginia,WV,Ohio_WV,3.79318652574139,11.9106263415123,3768.0,76.91,23.09,5.378136576501014,1.0564285465570329
57,45.0,19,139.8,381.8,38204,7229,16.7,0.0,"(37413.8, 40362.7]",49.1,47.4,50.3,"Pendleton County, West Virginia",2.35,55.3,25.9,41.3,29.199999999999996,3.6,46.0,7.3,45.4,4.9,59.8,41.0,31.0,45.3,24.1,95.9605512,2.728992164,0.040529587,0.108078898,54.86268174,7.611940299,Pendleton,West Virginia,WV,Pendleton_WV,0.0,17.4057306751399,3914.0,0.0,100.0,5.378136576501014,1.0564285465570329
58,45.0,21,213.3,458.9,44801,7674,16.5,0.0,"(42724.4, 45201]",43.6,42.0,45.6,"Pleasants County, West Virginia",2.43,55.0,9.0,47.1,39.6,4.3,50.1,7.3,45.6,8.2,71.6,53.8,51.8,36.8,17.7,97.14510215,0.275013096,0.0,0.0,56.79225717,2.966381015,Pleasants,West Virginia,WV,Pleasants_WV,24.197147131655,1.3593685513825802,3815.0,45.54,54.46,5.378136576501014,1.0564285465570329
59,50.0,23,176.8,384.8,34341,8607,17.6,0.0,"(34218.1, 37413.8]",48.4,47.9,49.0,"Pocahontas County, West Virginia",2.24,56.4,10.0,54.9,27.1,8.0,47.4,10.0,50.7,5.7,60.0,40.0,37.8,44.9,23.0,96.75750259,1.483270093,0.0,0.0,53.27803051,4.256631709,Pocahontas,West Virginia,WV,Pocahontas_WV,8.221872840096909,0.598886534357175,3912.0,0.0,100.0,5.378136576501014,1.0564285465570329
60,183.0,73,169.8,435.3,41420,33940,17.6,0.0,"(40362.7, 42724.4]",42.3,40.4,43.5,"Preston County, West Virginia",2.52,53.3,18.0,44.6,31.4,5.9,46.4,9.0,49.5,7.0,63.5,46.8,43.8,39.3,21.1,94.16427578,3.972315064,0.156762992,0.328314946,56.80724824,4.038301415,Preston,West Virginia,WV,Preston_WV,7.125186936887159,1.50389344413258,3787.0,9.55,90.45,5.378136576501014,1.0564285465570329
61,328.0,114,171.5,497.2,59472,56848,10.0,211.0892204,"(54545.6, 61494.5]",41.0,40.4,41.6,"Putnam County, West Virginia",2.6,57.4,7.7,43.6,43.0,5.8,37.8,14.8,57.7,3.7,73.6,59.4,55.3,31.2,15.8,96.62520319,1.500106015,0.33924659,0.169623295,58.72299258,6.034482759,Putnam,West Virginia,WV,Putnam_WV,20.8244940435792,0.269347864026838,3919.0,64.22,35.78,5.378136576501014,1.0564285465570329
62,482.0,206,198.2,469.6,40270,77510,17.7,12.90156109,"(37413.8, 40362.7]",41.6,40.0,43.4,"Raleigh County, West Virginia",2.4,51.3,11.9,41.1,38.69999999999999,8.3,39.5,12.0,45.5,6.6,60.6,36.8,33.6,44.6,24.0,88.30214159,8.28099321,1.188641025,0.52488757,49.67065294,3.77850558,Raleigh,West Virginia,WV,Raleigh_WV,3.04604448499937,11.9211499420191,3998.0,60.74,39.26,5.378136576501014,1.0564285465570329
63,161.0,68,168.6,405.2,37468,29126,20.8,0.0,"(37413.8, 40362.7]",43.2,41.7,45.1,"Randolph County, West Virginia",2.35,52.2,24.3,35.7,32.4,7.6,46.3,10.6,48.7,6.7,59.6,43.1,40.5,43.3,23.4,96.90447812,1.924059254,0.17708156,0.08854078,51.97613076,4.231027535,Randolph,West Virginia,WV,Randolph_WV,10.5460376014485,5.54108790418578,3823.0,37.62,62.38,5.378136576501014,1.0564285465570329
64,72.0,32,214.7,502.0,46383,9982,17.7,0.0,"(45201, 48021.6]",45.2,45.1,45.3,"Ritchie County, West Virginia",2.56,49.5,23.1,38.0,38.60000000000001,0.3,47.9,6.3,44.8,10.6,57.4,38.9,37.0,46.9,24.3,98.234714,0.473372781,0.0,0.029585799,49.74632166,6.267539757,Ritchie,West Virginia,WV,Ritchie_WV,12.538808722810698,61.0317173458386,3827.0,0.0,100.0,5.378136576501014,1.0564285465570329
65,89.0,41,204.0,449.2,33041,14435,23.1,0.0,"[22640, 34218.1]",44.2,43.2,45.0,"Roane County, West Virginia",2.48,53.9,26.0,45.8,18.200000000000003,10.0,46.5,8.2,41.3,8.9,51.6,36.0,32.9,51.8,32.6,97.9365947,0.020497404,0.12981689,0.204974037,52.19686649,2.353331124,Roane,West Virginia,WV,Roane_WV,10.0269554216543,12.1668544445683,3887.0,20.01,79.99,5.378136576501014,1.0564285465570329
66,76.0,36,170.4,377.1,32456,13239,25.8,0.0,"[22640, 34218.1]",46.3,46.9,46.0,"Summers County, West Virginia",2.22,53.5,20.0,46.2,25.4,8.4,40.5,7.6,42.2,10.0,60.2,38.7,35.2,49.6,24.7,93.04489073,5.06497342,0.147666864,0.191966923,50.44770774,3.812668868,Summers,West Virginia,WV,Summers_WV,1.3637528559198702,0.00763396240818797,4042.0,27.87,72.13,5.378136576501014,1.0564285465570329
67,87.0,39,172.2,400.9,40305,16912,16.8,0.0,"(37413.8, 40362.7]",43.0,41.6,44.5,"Taylor County, West Virginia",2.45,52.3,9.2,44.6,41.199999999999996,5.0,43.6,11.7,48.9,9.5,63.7,45.9,43.9,42.6,20.6,97.26100018,0.948341874,0.960122519,0.035341933,52.0647653,6.801152738,Taylor,West Virginia,WV,Taylor_WV,0.0,54.473709858835896,3792.0,40.3,59.7,5.378136576501014,1.0564285465570329
68,56.0,19,168.1,528.4,36466,6966,17.1,0.0,"(34218.1, 37413.8]",47.7,47.0,48.4,"Tucker County, West Virginia",2.26,60.5,7.0,50.6,42.4,0.0,52.7,7.1,51.7,7.6,68.0,48.70135599627922,46.1,39.3,17.9,98.16408491,0.229489386,0.602409639,0.0,56.87707641,3.868613139,Tucker,West Virginia,WV,Tucker_WV,15.569526335314501,32.0518892125058,3803.0,0.0,100.0,5.378136576501014,1.0564285465570329
69,61.0,27,199.1,468.3,41019,8975,15.8,0.0,"(40362.7, 42724.4]",46.2,45.6,46.9,"Tyler County, West Virginia",2.48,53.5,19.0,44.1,30.599999999999998,6.3,49.2,7.2,44.1,10.9,62.3,41.7,38.9,43.0,19.8,98.73796081,0.166057788,0.0,0.022141038,52.40597345,1.988950276,Tyler,West Virginia,WV,Tyler_WV,26.615941280479298,53.3932032640859,3800.0,8.95,91.05,5.378136576501014,1.0564285465570329
70,142.0,60,189.5,453.7,38387,24758,19.7,0.0,"(37413.8, 40362.7]",41.8,41.2,42.5,"Upshur County, West Virginia",2.57,51.5,9.1,39.1,45.7,6.1,48.4,9.3,48.2,8.0,59.7,45.0,41.3,40.2,23.3,97.41449511,1.099348534,0.236156352,0.052931596,53.55768173,5.300938708,Upshur,West Virginia,WV,Upshur_WV,12.3455727260987,5.80077019102459,3820.0,36.0,64.0,5.378136576501014,1.0564285465570329
71,236.0,102,183.8,433.2,37242,40971,20.0,24.40750775,"(34218.1, 37413.8]",42.5,41.3,43.5,"Wayne County, West Virginia",2.47,48.9,13.4,43.3,40.099999999999994,3.2,40.9,7.5,43.3,9.9,54.6,39.7,37.0,45.6,27.1,97.9300706,0.361454493,0.132533314,0.214462999,47.52860823,4.112005292,Wayne,West Virginia,WV,Wayne_WV,17.1454095381254,2.76787779987349,3956.0,34.81,65.19,5.378136576501014,1.0564285465570329
72,65.0,33,259.5,511.9,29331,8755,26.1,114.2204455,"[22640, 34218.1]",46.3,45.5,46.6,"Webster County, West Virginia",2.28,54.1,10.4,54.6,32.3,2.8,43.0,5.3,40.2,14.8,45.1,31.2,28.2,53.3,35.4,97.98364512,0.123221687,0.369665061,0.0,48.72652431,4.203539823,Webster,West Virginia,WV,Webster_WV,14.3672382401696,11.7122747900758,3877.0,0.0,100.0,5.378136576501014,1.0564285465570329
73,120.0,50,202.6,514.6,40013,15816,18.5,0.0,"(37413.8, 40362.7]",46.0,44.6,47.2,"Wetzel County, West Virginia",2.46,51.4,19.8,52.5,24.500000000000004,3.2,48.7,6.0,41.7,8.1,63.5,42.7,39.7,44.6,21.3,98.44030451,0.117596088,0.470384354,0.0,51.70881226,6.161137441,Wetzel,West Virginia,WV,Wetzel_WV,1.6984948705232001,55.265863485146504,3783.0,46.14,53.86,5.378136576501014,1.0564285465570329
74,35.0,14,185.8,455.3,38600,5880,20.3,0.0,"(37413.8, 40362.7]",45.0,45.4,44.0,"Wirt County, West Virginia",2.4,52.2,21.1,31.6,45.00000000000001,2.3,47.6,7.8,47.9,8.4,61.6,46.7,44.0,41.4,23.5,97.41482623,0.838897449,0.0,0.119842493,51.76954733,5.968928863,Wirt,West Virginia,WV,Wirt_WV,0.0,5.92668170264562,3852.0,0.0,100.0,5.378136576501014,1.0564285465570329
75,554.0,217,185.5,488.8,41932,86452,17.2,173.5066858,"(40362.7, 42724.4]",42.5,41.1,44.0,"Wood County, West Virginia",2.37,51.1,15.8,36.5,43.5,4.2,38.1,12.2,52.4,8.6,63.0,44.58128466470679,42.2,42.0,22.7,96.18988205,1.059393015,0.607678,0.251851338,47.88351017,6.23870268,Wood,West Virginia,WV,Wood_WV,11.7152906418174,0.324947736095129,3839.0,73.23,26.77,5.378136576501014,1.0564285465570329
76,134.0,69,235.4,447.8,34419,22151,22.8,0.0,"(34218.1, 37413.8]",42.8,41.5,44.2,"Wyoming County, West Virginia",2.48,55.7,23.3,33.7,39.4,3.6,46.0,4.5,34.6,10.1,54.6,38.3,36.7,49.9,28.7,97.72588122,0.782821657,0.0,0.126825855,54.03848244,6.018614271,Wyoming,West Virginia,WV,Wyoming_WV,0.8502975027464631,47.5456945048625,4018.0,11.12,88.88,5.378136576501014,1.0564285465570329
77,164.0,73,206.0,467.9,42063,20148,17.8,0.0,"(40362.7, 42724.4]",51.4,49.7,53.3,"Adams County, Wisconsin",2.47,50.9,21.5,44.6,30.599999999999998,3.3,43.7,8.5,42.2,10.1,63.9,38.9,34.1,50.8,22.6,93.18859713,3.051195541,0.391178915,0.718791257,54.12278449,3.861129137,Adams,Wisconsin,WI,Adams_WI,7.402594308462369,0.0,3854.0,0.0,100.0,9.72931116641076,1.129939386920945
78,90.0,45,217.5,451.5,41294,15843,14.9,0.0,"(40362.7, 42724.4]",42.2,40.8,42.8,"Ashland County, Wisconsin",2.29,45.9,8.9,31.3,53.8,6.0,35.0,14.6,58.2,7.9,62.7,46.2,39.4,42.5,23.9,84.96217095,0.525229788,0.518977052,0.175076596,42.79547484,6.460336538,Ashland,Wisconsin,WI,Ashland_WI,19.1635104213383,0.026024702189021198,3685.0,45.14,54.86,9.72931116641076,1.129939386920945
79,254.0,112,168.4,412.1,46375,45563,13.7,1097.381647,"(45201, 48021.6]",43.9,42.0,45.6,"Barron County, Wisconsin",2.35,55.8,15.6,44.4,36.70000000000001,3.3,39.8,10.6,60.0,6.0,68.4,50.9,43.2,39.2,19.0,95.66169067,1.267346671,0.474981395,0.709188811,52.64644351,5.884312202,Barron,Wisconsin,WI,Barron_WI,25.7744187526295,8.36829064220462,3770.0,34.07,65.93,9.72931116641076,1.129939386920945
80,88.0,42,171.7,369.9,44395,14977,13.6,0.0,"(42724.4, 45201]",50.8,50.5,51.1,"Bayfield County, Wisconsin",2.16,58.5,14.2,28.8,52.5,4.5,30.2,18.9,54.1,7.2,65.9,42.03374519345916,37.2,44.1,21.0,86.37873754,0.664451827,0.445182724,0.252491694,52.79664691,5.547054323,Bayfield,Wisconsin,WI,Bayfield_WI,4.37124304906124,0.0,3692.0,0.0,100.0,9.72931116641076,1.129939386920945
81,1214.0,406,158.6,479.1,54141,258718,12.0,1213.676667,"(51046.4, 54545.6]",36.8,35.7,37.9,"Brown County, Wisconsin",2.46,51.4,16.8,28.7,45.5,9.0,31.3,20.0,65.4,6.1,72.5,60.0,54.6,30.0,17.2,86.45045286,2.359873899,3.026496072,2.879666453,49.80425278,5.921762149,Brown,Wisconsin,WI,Brown_WI,15.6076033940767,0.25308275109990097,3801.0,85.51,14.49,9.72931116641076,1.129939386920945
82,71.0,33,166.4,385.7,50998,13192,10.5,151.6070346,"(48021.6, 51046.4]",45.0,45.1,44.9,"Buffalo County, Wisconsin",2.29,59.0,14.5,39.0,41.0,5.5,42.5,12.4,64.7,3.7,73.4,56.7,49.3,34.5,16.0,97.49230423,0.473008484,0.090096854,0.848412043,54.08074857,7.17472119,Buffalo,Wisconsin,WI,Buffalo_WI,5.83633873584373,0.593000687361381,3822.0,0.0,100.0,9.72931116641076,1.129939386920945
83,103.0,50,190.1,399.2,41810,15159,16.5,0.0,"(40362.7, 42724.4]",50.9,50.6,51.4,"Burnett County, Wisconsin",2.08,59.0,14.7,34.9,43.6,6.8,40.0,11.9,50.3,7.5,64.2,38.75692097138841,34.3,48.2,23.7,91.5416721,0.482587714,0.410851702,0.254336768,51.08041575,4.96054115,Burnett,Wisconsin,WI,Burnett_WI,26.1373063607792,0.573339608493802,3780.0,0.0,100.0,9.72931116641076,1.129939386920945
84,238.0,79,157.9,474.1,68430,49762,5.9,0.0,"(61494.5, 125635]",39.0,38.4,39.8,"Calumet County, Wisconsin",2.66,62.0,14.6,27.9,45.60000000000001,11.9,33.8,20.6,69.4,3.1,84.1,72.2,66.3,22.4,10.6,94.67772455,0.779016869,2.411530255,0.696485366,62.98229565,4.330985915,Calumet,Wisconsin,WI,Calumet_WI,34.0573880396889,4.30624381691534,3834.0,72.47,27.53,9.72931116641076,1.129939386920945
85,356.0,123,160.1,482.4,52485,63531,10.7,487.9507642,"(51046.4, 54545.6]",40.6,39.1,42.0,"Chippewa County, Wisconsin",2.44,55.6,14.2,36.1,42.6,7.0,38.5,13.5,61.8,5.1,73.4,56.9,50.8,33.9,15.7,95.12569413,1.358983689,1.202360423,0.229397712,55.24062236,5.497771174,Chippewa,Wisconsin,WI,Chippewa_WI,28.6166402931623,2.0127952736105197,3773.0,53.86,46.14,9.72931116641076,1.129939386920945
86,184.0,70,157.6,455.2,45316,34445,16.0,0.0,"(45201, 48021.6]",37.1,36.4,38.4,"Clark County, Wisconsin",2.65,58.2,37.3,35.4,24.600000000000005,2.7,43.3,8.4,61.2,4.8,56.6,41.9,34.1,34.0,17.6,97.12034301,0.402688452,0.446144041,0.625760473,57.41970774,9.86429301,Clark,Wisconsin,WI,Clark_WI,26.6540089218023,0.174106202294984,3789.0,8.27,91.73,9.72931116641076,1.129939386920945
87,323.0,123,176.6,476.1,59020,56743,8.8,0.0,"(54545.6, 61494.5]",42.0,41.3,42.7,"Columbia County, Wisconsin",2.44,54.9,18.5,39.2,34.199999999999996,8.1,34.9,15.8,65.0,5.8,78.2,61.6,55.8,29.4,12.9,95.67367993,1.513947038,0.531736358,0.374511986,54.30466505,4.654466449,Columbia,Wisconsin,WI,Columbia_WI,26.9148823553032,3.29918633698328,3887.0,39.33,60.67,9.72931116641076,1.129939386920945
88,109.0,43,176.4,466.4,43562,16391,14.7,122.0181807,"(42724.4, 45201]",45.9,44.2,47.1,"Crawford County, Wisconsin",2.38,52.3,8.9,48.5,37.699999999999996,4.9,42.7,10.1,55.6,6.5,67.4,49.0,43.9,41.0,20.3,96.23248195,1.789722745,0.370078262,0.145604562,51.27585686,5.300353357,Crawford,Wisconsin,WI,Crawford_WI,35.8738882478221,1.48330145695096,3892.0,37.58,62.42,9.72931116641076,1.129939386920945
89,2015.0,707,153.8,430.7,61937,523643,13.4,129.8594653,"(61494.5, 125635]",34.6,33.7,35.6,"Dane County, Wisconsin",2.35,47.5,6.3,21.9,50.40000000000001,21.4,19.0,28.3,69.5,4.9,82.5,70.96019349863535,62.8,22.6,10.2,84.4213423,5.199353976,5.404960427,1.885542476,45.26843317,4.458527742,Dane,Wisconsin,WI,Dane_WI,7.415694737456829,0.157339939243182,3900.0,87.67,12.33,9.72931116641076,1.129939386920945
90,463.0,201,178.9,437.3,54359,88502,9.9,0.0,"(51046.4, 54545.6]",42.0,40.4,43.7,"Dodge County, Wisconsin",2.51,51.1,15.0,45.6,33.199999999999996,6.2,40.2,11.5,60.1,6.0,77.7,57.6,51.7,30.3,13.9,93.82361909,2.096061978,0.603069556,0.927191209,53.53820299,4.49736915,Dodge,Wisconsin,WI,Dodge_WI,33.3894871645614,0.782554281390069,3880.0,51.36,48.64,9.72931116641076,1.129939386920945
91,208.0,77,158.7,449.3,49717,27554,11.0,1778.326196,"(48021.6, 51046.4]",51.7,50.2,53.2,"Door County, Wisconsin",2.11,62.6,20.8,31.0,37.1,11.1,32.9,19.7,55.6,6.2,75.8,47.90943000544807,42.4,39.5,15.5,96.61750388,0.540910894,0.479607659,0.393061916,56.50832819,4.481380181,Door,Wisconsin,WI,Door_WI,19.1856151189182,0.07279513825224569,3736.0,31.01,68.99,9.72931116641076,1.129939386920945
92,187.0,104,192.8,354.7,46475,43601,13.9,0.0,"(45201, 48021.6]",40.6,39.8,41.3,"Douglas County, Wisconsin",2.28,47.6,10.9,26.9,54.7,7.5,33.2,15.4,59.9,7.0,66.5,51.4,47.1,37.9,20.6,92.94732756,1.102764903,1.137012261,0.264846229,44.24412034,6.150455775,Douglas,Wisconsin,WI,Douglas_WI,20.9339210828738,0.0781087349651655,3728.0,61.24,38.76,9.72931116641076,1.129939386920945
93,177.0,72,155.6,396.1,52224,44497,13.9,0.0,"(51046.4, 54545.6]",34.1,33.4,35.0,"Dunn County, Wisconsin",2.48,47.6,4.5,25.4,64.6,5.5,34.6,16.2,62.0,6.1,72.4,57.5,50.2,32.3,16.8,94.42242804,0.597839625,2.096967776,0.23551258,51.38981814,5.116736739,Dunn,Wisconsin,WI,Dunn_WI,27.885504447806397,0.346089875814809,3797.0,40.69,59.31,9.72931116641076,1.129939386920945
94,454.0,177,163.4,440.9,48102,102105,14.4,675.7749376,"(48021.6, 51046.4]",33.8,33.0,34.7,"Eau Claire County, Wisconsin",2.43,46.4,6.9,26.6,58.2,8.3,26.9,19.9,65.3,5.8,74.8,60.1,54.2,29.4,14.6,92.75184882,0.737551959,3.447833256,0.233015077,46.89544532,4.346348463,Eau Claire,Wisconsin,WI,Eau Claire_WI,17.4037883612226,0.0900006120369788,3794.0,77.0,23.0,9.72931116641076,1.129939386920945
95,23.0,13,171.9,308.2,44562,4464,12.8,0.0,"(42724.4, 45201]",51.1,50.8,51.3,"Florence County, Wisconsin",2.32,59.9,23.9,15.7,60.39999999999999,0.0,39.2,12.0,51.1,7.2,68.9,48.1,38.9,41.8,17.6,98.45844504,0.201072386,0.067024129,0.0,57.93067227,3.462050599,Florence,Wisconsin,WI,Florence_WI,11.8007559999105,0.0,3664.0,0.0,100.0,9.72931116641076,1.129939386920945
96,579.0,206,159.4,477.0,52149,101973,9.9,235.3564179,"(51046.4, 54545.6]",41.0,40.1,41.8,"Fond du Lac County, Wisconsin",2.4,54.8,10.6,33.8,49.400000000000006,6.2,38.5,14.8,64.6,5.3,77.1,60.3,54.8,30.6,14.4,93.58516484,1.164638933,1.315737834,1.864207221,53.51968638,4.541733098,Fond du Lac,Wisconsin,WI,Fond du Lac_WI,27.9051563570539,1.56838189281259,3858.0,64.87,35.13,9.72931116641076,1.129939386920945
97,68.0,25,166.4,490.6,41418,9057,17.0,4306.06161,"(40362.7, 42724.4]",45.3,44.4,46.4,"Forest County, Wisconsin",2.33,52.8,18.9,42.2,34.49999999999999,4.4,40.7,8.8,47.6,10.1,59.8,40.1,35.1,43.9,20.4,82.26229508,0.491803279,0.153005464,0.0,51.39107612,7.250418293,Forest,Wisconsin,WI,Forest_WI,8.11029624869265,0.156251968900818,3683.0,0.0,100.0,9.72931116641076,1.129939386920945
98,257.0,108,166.9,428.2,46972,52250,15.0,0.0,"(45201, 48021.6]",36.1,33.2,39.7,"Grant County, Wisconsin",2.44,48.6,8.4,23.8,63.0,4.7,38.7,13.1,62.2,4.6,74.8,58.4,50.5,30.4,13.9,96.73716716,1.303190973,0.736079551,0.273844899,51.66349565,5.174434328,Grant,Wisconsin,WI,Grant_WI,15.0844112225846,0.14335586046389698,3911.0,35.51,64.49,9.72931116641076,1.129939386920945
99,187.0,74,158.4,420.0,53328,37186,8.7,0.0,"(51046.4, 54545.6]",42.2,41.3,43.2,"Green County, Wisconsin",2.47,56.7,10.5,40.9,36.1,12.4,39.0,14.8,67.6,3.5,78.2,60.90373295503894,53.9,30.2,13.8,97.19792679,0.296944174,0.639779721,0.410322859,55.2736352,5.46031746,Green,Wisconsin,WI,Green_WI,23.9556871274163,0.175426797855035,3910.0,39.78,60.22,9.72931116641076,1.129939386920945
100,89.0,32,152.3,447.2,61802,17110,8.2,0.0,"(61494.5, 125635]",458.4,36.3,40.7,"Seward County, Nebraska",2.46,58.1,4.3,22.7,66.8,6.2,29.5,18.0,63.4,3.5,83.4,67.6,55.0,24.3,9.0,96.47605601,0.352982704,0.482409695,1.194258148,60.49149338,9.675645959,Seward,Nebraska,NE,Seward_NE,20.629625294263,0.0,4303.0,39.62,60.38,17.91288888888889,1.3015668242619927
101,29.0,15,169.9,356.1,40351,5220,16.0,191.5708812,"(37413.8, 40362.7]",46.1,45.2,47.8,"Sheridan County, Nebraska",2.29,56.5,30.1,26.2,38.300000000000004,5.4,31.1,17.2,61.2,1.4,64.9,36.574027761762,28.1,38.3,17.8,84.54854552,0.434454099,0.547789951,0.491122025,52.45683931,5.360824742,Sheridan,Nebraska,NE,Sheridan_NE,8.890051414512131,0.346577951430043,4342.0,0.0,100.0,17.91288888888889,1.3015668242619927
102,20.0,10,187.4,400.6,43883,3091,12.1,0.0,"(42724.4, 45201]",49.5,47.7,50.5,"Sherman County, Nebraska",2.21,61.0,11.9,14.8,59.1,14.2,42.3,10.0,62.2,3.1,75.6,55.9,44.3,35.3,14.8,97.90794979,1.223044738,0.193112327,0.418410042,53.95787945,7.992565056,Sherman,Nebraska,NE,Sherman_NE,1.85785123966942,0.0,4401.0,0.0,100.0,17.91288888888889,1.3015668242619927
103,16.0,10,138.2,221.5,55955,5937,9.2,0.0,"(54545.6, 61494.5]",38.8,36.8,41.4,"Stanton County, Nebraska",2.61,62.7,12.4,29.1,53.199999999999996,5.3,35.0,14.2,68.3,2.6,76.1,60.8,48.8,28.0,12.4,97.18796251,0.559118566,0.263114619,0.345337938,61.73052088,5.678233438,Stanton,Nebraska,NE,Stanton_NE,0.0,0.844167479642423,4222.0,26.51,73.49,17.91288888888889,1.3015668242619927
104,40.0,13,120.2,432.5,49517,5163,10.7,0.0,"(48021.6, 51046.4]",48.9,47.6,50.9,"Thayer County, Nebraska",2.15,67.0,21.5,22.7,46.599999999999994,9.2,37.0,14.8,30.451911111111112,1.7,74.0,54.6,39.3,36.1,16.8,97.10536472,0.057892706,0.0,0.0,59.54720205,6.35451505,Thayer,Nebraska,NE,Thayer_NE,15.483808514540701,0.0,4402.0,0.0,100.0,17.91288888888889,1.3015668242619927
105,30.0,14,215.0,453.6,41344,7064,34.0,0.0,"(40362.7, 42724.4]",28.6,27.5,30.3,"Thurston County, Nebraska",3.3,40.9,30.2,32.9,33.9,3.0,35.5,9.2,257.9456,14.4,39.9,31.5,26.1,39.1,28.4,41.41952203,0.100777426,0.56147423,0.388712928,41.69865643,8.467741935,Thurston,Nebraska,NE,Thurston_NE,5.00487487812805,0.0,4145.0,0.0,100.0,17.91288888888889,1.3015668242619927
106,24.0,12,156.3,350.1,44726,4154,12.3,0.0,"(42724.4, 45201]",46.0,44.2,46.6,"Valley County, Nebraska",2.21,64.2,17.2,34.4,45.3,3.1,42.6,14.5,67.0,1.4,70.5,46.33577894372694,35.6,38.3,16.9,98.30747532,0.070521862,0.0,0.023507287,56.87928308,5.01285347,Valley,Nebraska,NE,Valley_NE,9.37011257196872,1.11540775113861,4362.0,0.0,100.0,17.91288888888889,1.3015668242619927
107,104.0,39,159.2,431.4,69191,20248,7.4,0.0,"(61494.5, 125635]",41.2,40.1,42.4,"Washington County, Nebraska",2.48,63.5,13.0,24.9,50.900000000000006,11.2,31.1,22.6,68.0,1.4,82.4,68.2,58.2,22.9,8.3,97.27995261,0.676309424,0.098731303,0.306067039,62.95743092,5.725611099,Washington,Nebraska,NE,Washington_NE,28.347922171779,1.58165889556401,4176.0,38.77,61.23,17.91288888888889,1.3015668242619927
108,39.0,15,142.1,392.0,53290,9367,13.6,0.0,"(51046.4, 54545.6]",30.1,27.2,32.2,"Wayne County, Nebraska",2.33,53.9,3.6,17.7,76.3,2.4,20.5,25.8,66.8,3.0,82.7,66.6,57.2,22.2,9.1,95.25729443,3.342175066,0.021220159,0.732095491,58.74285714,5.981533521,Wayne,Nebraska,NE,Wayne_NE,14.5163572439223,0.0,4188.0,57.92,42.08,17.91288888888889,1.3015668242619927
109,31.0,12,162.7,495.5,40979,3625,12.7,0.0,"(40362.7, 42724.4]",47.5,45.5,49.0,"Webster County, Nebraska",2.31,57.2,28.0,31.1,37.4,3.5,36.1,12.9,56.7,4.7,69.1,50.4,38.5,38.3,17.7,95.53692183,0.054097917,1.379496889,0.513930214,54.25257732,3.524229075,Webster,Nebraska,NE,Webster_NE,0.0,0.594735976486442,4484.0,0.0,100.0,17.91288888888889,1.3015668242619927
110,72.0,33,164.7,389.2,51335,13806,10.6,0.0,"(51046.4, 54545.6]",41.3,38.2,43.6,"York County, Nebraska",2.31,56.5,13.6,25.8,55.3,5.3,32.6,19.0,65.5,2.0,77.4,58.2,44.1,28.9,11.6,95.60940326,0.933092224,0.224231465,0.701627486,55.1213419,6.993486459,York,Nebraska,NE,York_NE,15.741934009035399,0.0827244490037347,4348.0,55.86,44.14,17.91288888888889,1.3015668242619927
111,1962.667684,62,211.0,453.5494221,46840,24200,13.2,0.0,"(45201, 48021.6]",38.9,37.1,40.8,"Churchill County, Nevada",2.51,51.6,19.8,39.3,39.50000000000001,1.4,35.0,10.9,48.4,11.9,63.0,39.50548012725724,34.9,37.0,17.3,81.84067293,2.370938479,2.667821211,3.645060201,49.69920844,7.724034496,Churchill,Nevada,NV,Churchill_NV,7.9325199452864394,0.35350028662185395,4970.0,65.29,34.71,4.940482874789444,1.1319621812967693
112,1962.667684,3120,167.7,453.5494221,51241,2114801,15.6,405.2390745,"(51046.4, 54545.6]",36.4,35.9,37.0,"Clark County, Nevada",2.78,44.6,20.2,35.5,39.4,4.9,28.8,15.1,57.7,10.8,62.9,51.7,45.4,27.3,16.0,63.75048389,10.83685568,9.169756707,10.14589511,43.81306543,5.125073246,Clark,Nevada,NV,Clark_NV,3.16681698184798,0.07451161098293299,5566.0,98.69,1.31,4.940482874789444,1.1319621812967693
113,1962.667684,108,145.2,453.5494221,60322,47710,10.3,0.0,"(54545.6, 61494.5]",49.4,48.7,50.0,"Douglas County, Nevada",2.37,58.9,17.3,38.6,39.1,5.0,24.7,16.4,51.5,8.5,70.7,48.9,39.6,35.8,12.9,89.15127277,0.554391756,1.305571426,3.49986246,56.13529501,5.193753615,Douglas,Nevada,NV,Douglas_NV,13.7466886587782,0.306630101530588,4988.0,68.45,31.55,4.940482874789444,1.1319621812967693
